date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2020-12-21,1635,206639.86199999996,312100.0454,0.31,198061.12039999999,recession,679.0,0.3,41039.827399999995,9499.919,709.28,117784.81,79,0,37120.1688,268425.2428,Freelance,117917.79999999999,Utilities,Positive,26.3,High,0.0,0
2021-01-20,1578,320540.4774,228091.149,0.09,206095.4896,recession,689.0,0.17,46316.870599999995,65376.110799999995,443.29999999999995,96628.7608,54,0,13010.855,151140.4752,Salary,207525.5754,Healthcare,Positive,57.8,Low,92449.3284,0
2021-02-19,1216,289981.1486,147588.7556,0.21,252167.6586,recession,636.0,0.29,47742.5234,39479.4114,709.28,70315.3594,50,0,50576.9836,187438.7658,Salary,173926.9818,Utilities,Neutral,54.5,Low,142392.39299999998,0
2021-03-21,1505,283191.5658,214769.09739999997,0.36,235996.96120000002,normal,631.0,0.47,63057.6518,21774.0094,354.64,82572.6044,70,0,39540.5868,274174.8438,Salary,87066.77979999999,Healthcare,Positive,1.1,Low,68422.4684,0
2021-04-20,1243,299762.1198,95636.6554,0.33,293408.74419999996,normal,622.0,0.39,52288.1216,61874.040799999995,443.29999999999995,101982.93819999999,45,0,45266.249599999996,161151.9624,Salary,67659.10579999999,Investments,Positive,95.8,Medium,204125.4644,0
2021-05-20,1082,236954.48919999998,247389.77120000002,0.37,203995.13419999997,inflation,649.0,0.28,61546.8854,0.0,354.64,5281.4762,71,0,51353.6452,113161.19099999999,Salary,72158.6008,Insurance,Positive,28.0,Low,0.0,0
2021-06-19,1738,299579.4802,191072.9392,0.11,157972.61479999998,inflation,618.0,0.37,6563.4998,65292.7704,354.64,117073.7568,77,0,33334.3868,194756.7622,Freelance,63219.01299999999,Entertainment,Positive,98.3,Low,108506.54099999998,0
2021-07-19,1458,161787.65459999998,305423.0608,0.19,220036.388,normal,659.0,0.49,51011.4176,52482.287000000004,797.9399999999999,87661.6884,86,0,8271.978,207248.95620000002,Salary,105778.47279999999,Healthcare,Neutral,59.0,Medium,0.0,0
2021-08-18,1013,399655.34179999994,175454.5936,0.17,240295.198,normal,701.0,0.4,37989.9234,35772.5368,265.98,80759.5074,37,0,26850.681,184248.779,Freelance,55243.159400000004,Transportation,Positive,7.3,Medium,224200.7482,0
2021-09-17,1573,428146.2328,313401.5742,0.2,228592.078,normal,704.0,0.37,45807.962199999994,27324.125399999997,709.28,55456.829999999994,76,0,44411.5672,264877.9562,Salary,154942.216,Dining Out,Positive,92.0,Low,114744.6586,0
2021-10-17,1417,357663.306,211349.4812,0.36,258565.36419999998,recession,774.0,0.14,35538.4744,20490.2126,620.62,89133.4444,88,0,35172.3086,172754.89659999998,Salary,67728.2606,Rent,Positive,45.9,Low,146313.8248,0
2021-11-16,1106,395693.1264,427951.1808,0.1,290102.6128,normal,693.0,0.27,82249.882,45504.744999999995,265.98,124948.53799999999,37,0,19498.9938,136507.1422,Salary,64917.738600000004,Groceries,Neutral,26.6,High,0.0,0
2021-12-16,1823,339949.92459999997,237419.95419999998,0.39,253504.65139999997,normal,689.0,0.17,46871.88219999999,44031.2158,177.32,112334.8798,24,0,41753.5404,171023.3668,Salary,111033.35099999998,Insurance,Positive,96.0,Medium,102529.9704,0
2022-01-15,1780,385798.67039999994,279943.95,0.37,144754.2954,normal,627.0,0.46,75050.69,0.0,709.28,56808.0084,33,0,59075.9312,295141.1606,Salary,27649.5076,Insurance,Negative,86.4,Medium,105854.7204,0
2022-02-14,1047,386248.1766,320364.93059999996,0.38,255418.8208,inflation,704.0,0.36,59257.684199999996,61014.9254,265.98,46083.6948,55,0,52647.194599999995,110464.1538,Salary,112659.3754,Insurance,Negative,12.7,Low,65883.246,0
2022-03-16,1426,231260.744,297620.9808,0.33,173458.857,recession,680.0,0.48,50845.6234,26418.020200000003,265.98,100950.04919999998,37,0,22319.2684,213114.70179999998,Salary,67416.1774,Transportation,Neutral,93.9,Low,0.0,0
2022-04-15,1959,465382.5462,328464.0216,0.22,195300.24800000002,normal,718.0,0.23,10819.1798,23107.4558,354.64,115666.7226,68,0,45669.6526,219775.7276,Salary,64486.851,Groceries,Neutral,91.7,Low,136918.5246,0
2022-05-15,1017,254192.65300000002,129279.579,0.15,255924.18279999998,normal,746.0,0.36,78178.6148,22153.4742,354.64,149346.8834,60,0,36456.992,193144.0368,Mixed,58475.702999999994,Utilities,Positive,27.2,High,124913.07400000001,0
2022-06-14,1089,272239.396,170858.45919999998,0.34,260498.15219999998,normal,713.0,0.38,65120.77,0.0,354.64,105842.30799999999,55,0,59912.88159999999,145899.78259999998,Salary,124070.804,Utilities,Neutral,42.4,Medium,101380.9368,0
2022-07-14,1566,326646.4916,420400.8952,0.2,172863.9484,normal,673.0,0.3,12972.731199999998,8367.7308,797.9399999999999,74775.844,60,0,44191.6904,233360.21279999998,Salary,82739.2852,Investments,Positive,56.5,Low,0.0,0
2022-08-13,1655,391140.43539999996,258982.95279999997,0.39,239578.82519999996,inflation,629.0,0.42,70936.866,34674.039399999994,265.98,136419.3688,24,0,30725.123,209393.6416,Salary,115845.81580000001,Groceries,Positive,98.9,High,132157.4826,0
2022-09-12,1472,380848.7826,299051.9532,0.16,353443.08999999997,recession,716.0,0.39,68583.8296,0.0,620.62,118096.89319999999,59,0,31768.651199999997,196180.64179999998,Salary,93257.021,Education,Negative,71.1,Medium,81796.8294,0
2022-10-12,1312,359948.9608,378857.47899999993,0.06,238708.184,normal,638.0,0.35,58221.248799999994,26344.432399999998,88.66,54408.8688,81,0,53755.444599999995,126662.3358,Salary,90631.7984,Entertainment,Neutral,71.0,High,0.0,0
2022-11-11,1034,346766.99199999997,278114.8942,0.36,323500.8348,inflation,624.0,0.16,30782.751999999997,24434.696,531.96,102881.064,29,0,49858.8376,154991.8656,Salary,186912.1254,Healthcare,Neutral,6.0,Low,68652.0978,0
2022-12-11,1437,419822.832,399924.8682,0.2,242470.9144,recession,746.0,0.35,59878.3042,75021.4322,354.64,70650.4942,74,0,26813.4438,276847.0562,Salary,136779.3284,Entertainment,Positive,8.9,Low,19897.9638,0
2023-01-10,1127,445745.24279999995,332658.5262,0.33,284692.5796,normal,680.0,0.45,29500.7284,38882.7296,354.64,85046.2184,84,0,57422.42219999999,144718.8314,Freelance,121831.2524,Investments,Negative,27.5,Low,113086.7166,0
2023-02-09,1465,369233.43600000005,280387.25,0.27,174623.84939999998,normal,771.0,0.56,36107.671599999994,51311.975,177.32,31030.1134,68,0,33456.7376,284854.82739999995,Salary,32565.704599999997,Utilities,Negative,50.6,Low,88846.186,0
2023-03-11,1665,452436.413,229624.0804,0.29,264838.9458,normal,718.0,0.19,34130.5536,10407.7974,177.32,171696.29619999998,75,0,60587.5842,257355.15519999998,Freelance,105568.3486,Entertainment,Neutral,80.2,Medium,222812.3326,0
2023-04-10,1009,416625.7524,283517.8346,0.28,296171.3898,inflation,652.0,0.18,52576.266599999995,34619.0702,265.98,106419.4846,77,0,589.589,213019.8356,Mixed,119284.0506,Groceries,Positive,89.3,Low,133107.9178,0
2023-05-10,1507,420001.03859999997,367318.38,0.06,272117.0452,inflation,758.0,0.59,3464.8327999999997,74208.42,443.29999999999995,47005.758799999996,71,1,52085.0902,236290.4258,Mixed,93185.2064,Dining Out,Positive,81.6,Low,52682.6586,0
2023-06-09,1639,258590.18899999998,246739.89339999997,0.09,268994.44,normal,633.0,0.56,25933.05,42492.078199999996,177.32,114934.39099999999,23,0,21483.2046,256704.3908,Salary,93486.6504,Rent,Neutral,92.2,Low,11850.2956,0
2023-07-09,1793,562319.8438,108438.27279999999,0.37,350261.0826,normal,610.0,0.48,125.89719999999998,9992.8686,354.64,98226.414,53,0,54662.43639999999,239770.3308,Salary,120141.39279999999,Dining Out,Positive,99.5,High,453881.571,1
2023-08-08,1819,373661.1164,425752.4128,0.08,248978.55839999998,inflation,747.0,0.45,43552.4518,26001.318199999998,620.62,34962.1844,61,0,52034.554,160413.4246,Salary,122063.5416,Entertainment,Positive,67.8,Low,0.0,0
2023-09-07,1639,523831.65119999996,238366.843,0.32,269307.4098,recession,645.0,0.12,43677.4624,31703.042799999996,177.32,86594.222,30,0,22981.558599999997,173280.65039999998,Salary,117286.5408,Rent,Neutral,96.5,Low,285464.80819999997,1
2023-10-07,1728,288778.919,333368.69279999996,0.31,342892.55,normal,727.0,0.4,0.0,7443.007,354.64,147331.6416,70,0,21845.824,108423.2006,Freelance,66236.1128,Utilities,Positive,96.3,Low,0.0,0
2023-11-06,1777,210144.5918,191852.26059999998,0.09,349587.26660000003,normal,668.0,0.3,0.0,52741.1742,177.32,101629.18479999999,56,0,60603.54299999999,154522.85419999997,Mixed,85888.4884,Dining Out,Neutral,2.7,Low,18292.331199999997,0
2019-01-01,1997,361469.47980000003,185502.4314,0.32,342782.6116,normal,598.0,0.52,75528.5674,3092.4608000000003,88.66,134315.467,28,0,54102.1052,225000.4614,Freelance,108144.8082,Healthcare,Neutral,46.6,Medium,175967.0484,0
2019-01-31,1689,274658.9274,276190.0856,0.24,201644.7576,normal,754.0,0.34,70897.8556,57165.3082,354.64,136581.6166,98,0,73761.5736,88660.0,Mixed,120654.73419999999,Transportation,Negative,16.0,Low,0.0,0
2019-03-02,1795,323005.2254,232357.4682,0.36,279857.9498,normal,662.0,0.45,31508.877399999998,26823.1964,177.32,90845.469,31,0,32741.2514,249221.48679999998,Salary,116555.98240000001,Insurance,Positive,88.1,Low,90647.7572,0
2019-04-01,1696,336507.2568,285613.757,0.39,269788.8336,normal,698.0,0.18,29404.088999999996,52562.967599999996,177.32,0.0,56,0,26785.9592,212450.63839999997,Salary,140399.3162,Transportation,Positive,59.2,High,50893.4998,0
2019-05-01,1880,307560.65339999995,412090.79339999997,0.17,253341.51699999996,inflation,695.0,0.23,66698.03139999999,21424.689,531.96,153605.22319999998,29,0,52377.66819999999,266127.17559999996,Salary,62851.96059999999,Healthcare,Positive,34.1,High,0.0,0
2019-05-31,1906,285076.4774,276421.48819999996,0.2,335327.1922,inflation,685.0,0.26,29574.316199999997,6761.2116000000005,709.28,94901.664,51,0,47031.4702,193175.95440000002,Salary,96444.348,Entertainment,Positive,97.0,Low,8654.9892,0
2019-06-30,1753,248578.70179999998,315572.8576,0.21,198343.94580000002,recession,693.0,0.18,41822.6952,34031.2544,709.28,113905.935,40,0,53976.20799999999,280590.2814,Salary,38591.038199999995,Groceries,Negative,74.3,Medium,0.0,0
2019-07-30,1571,424011.13039999997,115503.5882,0.18,265155.462,normal,686.0,0.52,41668.4268,34103.9556,443.29999999999995,68803.7064,79,0,68296.5712,220752.7608,Salary,41274.7764,Entertainment,Neutral,9.9,Medium,308507.54219999997,1
2019-08-29,1094,368646.5068,295017.92319999996,0.14,304543.5536,normal,767.0,0.46,55809.6968,39754.257399999995,620.62,73285.4694,28,0,49865.04379999999,183246.92099999997,Salary,124416.578,Education,Neutral,50.8,Low,73628.5836,0
2019-09-28,1585,214613.94239999997,285638.5818,0.35,220292.6154,inflation,713.0,0.15,57499.556399999994,54540.9722,531.96,105666.7612,61,0,64193.386399999996,275578.33160000003,Salary,96144.6772,Insurance,Neutral,12.9,Medium,0.0,0
2019-10-28,1948,398146.34859999997,172899.4124,0.35,212135.8954,recession,723.0,0.53,29370.398199999996,7708.987,620.62,75080.8344,63,0,63150.74479999999,260944.11199999996,Mixed,102087.557,Insurance,Negative,39.1,Low,225246.9362,1
2019-11-27,1422,448588.56899999996,386633.8476,0.13,200289.14620000002,normal,572.0,0.39,38334.8108,13164.236799999999,620.62,119905.5572,61,0,45615.57,190299.824,Salary,120395.847,Entertainment,Positive,11.8,Medium,61954.721399999995,0
2019-12-27,1211,259008.66419999997,375277.38820000004,0.18,303415.79839999997,recession,760.0,0.56,93464.4854,28048.4776,443.29999999999995,119593.474,38,0,43296.2244,243840.7114,Freelance,121278.01400000001,Utilities,Positive,1.5,Low,0.0,0
2020-01-26,1378,308916.2648,373654.9102,0.37,214623.69499999998,normal,650.0,0.44,25327.5022,0.0,531.96,118376.1722,85,0,33453.1912,186741.8982,Salary,106673.0522,Healthcare,Positive,53.4,High,0.0,0
2020-02-25,1896,532183.4232,87330.98659999999,0.13,331832.21499999997,normal,736.0,0.4,43089.6466,65769.76120000001,177.32,62101.897000000004,34,0,36471.1776,164932.42479999998,Salary,94124.1158,Dining Out,Positive,39.6,Low,444852.4366,1
2020-03-26,1620,329662.7048,215478.37739999997,0.36,256984.5564,inflation,632.0,0.11,41050.4666,14033.1048,177.32,87455.1106,85,0,59672.61299999999,246302.7996,Salary,83762.4216,Entertainment,Positive,25.0,Low,114184.32740000001,0
2020-04-25,1280,437334.0686,225791.3086,0.38,218840.3646,normal,652.0,0.21,50425.375,46069.5092,88.66,69133.5216,63,0,34111.935,246465.04739999998,Salary,73288.1292,Transportation,Positive,94.3,Low,211542.75999999998,0
2020-05-25,1416,371910.968,268899.57379999995,0.08,175693.089,inflation,670.0,0.36,29459.944799999997,31746.4862,354.64,140685.688,53,0,56913.51379999999,256918.06139999998,Salary,98563.322,Education,Positive,4.5,Low,103011.39419999998,0
2020-06-24,1389,309540.4312,342362.36319999996,0.31,251587.8222,recession,657.0,0.23,59892.489799999996,57179.4938,797.9399999999999,59771.02559999999,91,0,49370.321,188781.0782,Salary,26598.0,Entertainment,Positive,43.2,Medium,0.0,0
2020-07-24,1170,312246.3344,335457.52239999996,0.3,245271.68379999997,normal,670.0,0.42,64202.2524,11411.428600000001,797.9399999999999,147205.7444,34,0,43858.328799999996,202777.83239999998,Salary,115005.319,Investments,Negative,63.3,Medium,0.0,0
2020-08-23,1075,422164.3426,287547.4316,0.13,283286.432,normal,708.0,0.16,49519.269799999995,19235.6736,709.28,125862.62259999999,68,0,26488.061599999997,305407.9886,Salary,66096.03,Groceries,Negative,76.8,Low,134616.911,0
2020-09-22,1021,261842.23779999997,172550.092,0.06,290183.29339999997,inflation,650.0,0.36,18592.8886,34298.121,620.62,83806.7516,59,0,18268.393,219693.27379999997,Salary,126824.5836,Transportation,Positive,37.9,Medium,89292.1458,0
2020-10-22,1915,402352.37899999996,344322.6358,0.19,274409.7928,recession,633.0,0.46,12782.112199999998,17543.1542,88.66,67302.6926,61,0,48754.134,219554.0776,Mixed,127892.9366,Entertainment,Positive,87.0,Medium,58029.7432,0
2020-11-21,1371,354294.22599999997,280983.93179999996,0.06,253187.2486,normal,661.0,0.17,34356.6366,29388.1302,443.29999999999995,69465.11,28,0,44847.774399999995,228404.11879999997,Salary,96287.41979999999,Insurance,Positive,0.8,Low,73310.2942,0
2020-12-21,1438,391134.2292,300693.0498,0.27,231443.3836,normal,750.0,0.22,65244.007399999995,21334.2558,531.96,72175.4462,64,0,32524.034399999997,209534.61099999998,Salary,96912.47279999999,Insurance,Positive,75.5,Low,90441.1794,0
2021-01-20,1970,210775.851,328903.7752,0.38,282173.749,recession,720.0,0.38,60064.4902,2271.4692,620.62,143098.1266,80,0,87080.07879999999,263057.76639999996,Freelance,50668.3034,Entertainment,Negative,91.9,Low,0.0,0
2021-02-19,1205,429238.524,270570.8148,0.11,211897.4,normal,623.0,0.54,67862.1372,15550.964,797.9399999999999,119404.62819999999,54,0,66432.0514,215132.60339999996,Salary,125066.45580000001,Groceries,Positive,47.6,Low,158667.70919999998,0
2021-03-21,1164,357569.32639999996,338808.8704,0.33,181877.124,inflation,712.0,0.28,70160.2044,53568.372,620.62,79420.7414,51,0,52647.194599999995,115479.65,Salary,143015.6728,Transportation,Positive,7.2,High,18760.456,0
2021-04-20,1355,262990.3848,264540.1616,0.4,256577.60699999996,normal,688.0,0.36,75698.7946,13736.0938,88.66,0.0,65,0,39788.8348,133080.4332,Salary,26598.0,Investments,Positive,58.6,High,0.0,0
2021-05-20,1626,124084.10299999999,311605.3226,0.26,285174.89,normal,707.0,0.42,38194.728,26225.628,354.64,92154.09060000001,45,0,19971.5516,257033.3194,Salary,54786.5604,Investments,Positive,27.0,Low,0.0,0
2021-06-19,1203,408418.49619999994,253073.7638,0.37,228260.4896,inflation,682.0,0.41,65298.09,47977.4724,88.66,149094.2024,65,0,9558.4346,222807.013,Salary,152108.6424,Healthcare,Neutral,48.7,Low,155344.7324,0
2021-07-19,1627,321222.2728,267634.3956,0.19,253806.98199999996,inflation,681.0,0.27,42872.429599999996,42351.9954,177.32,54517.03399999999,54,0,27970.4568,190186.3392,Salary,127492.19339999999,Transportation,Neutral,58.8,Low,53587.877199999995,0
2021-08-18,1039,421873.5378,330833.0168,0.24,218856.32339999996,normal,606.0,0.33,40988.4046,4073.0404,265.98,68415.3756,93,0,24807.9546,264581.8318,Salary,67385.1464,Rent,Negative,75.1,Low,91040.521,0
2021-09-17,1838,294546.252,236972.2212,0.18,295017.0366,normal,685.0,0.27,26035.009,22571.949399999998,531.96,66538.4434,35,0,29723.265,300174.38879999996,Salary,111851.6828,Dining Out,Positive,33.2,Medium,57574.0308,0
2021-10-17,1494,410027.6752,243177.53459999998,0.29,222280.3726,normal,671.0,0.2,9407.712599999999,56753.0392,265.98,74365.3482,46,0,65164.2134,215547.5322,Salary,133016.598,Dining Out,Positive,19.9,Low,166850.1406,0
2021-11-16,1123,357666.8524,237092.7988,0.18,288965.9916,inflation,765.0,0.43,47490.729,27240.785,797.9399999999999,172846.21639999998,94,0,42939.8112,240485.81699999998,Mixed,163234.5858,Transportation,Positive,56.0,Low,120574.0536,0
2021-12-16,1699,349249.47199999995,370972.9452,0.29,184583.0272,inflation,577.0,0.38,60293.23299999999,30513.2256,443.29999999999995,156843.973,79,0,36934.869399999996,191834.5286,Salary,119901.12419999999,Insurance,Positive,11.4,Low,0.0,0
2022-01-15,1037,296452.442,301161.17459999997,0.32,258012.1258,normal,587.0,0.29,38958.9772,10077.9822,88.66,99871.057,75,0,61638.2052,127698.77119999999,Salary,126303.26279999998,Utilities,Neutral,38.5,Medium,0.0,0
2022-02-14,1387,459257.02679999993,273161.45999999996,0.22,243819.43300000002,normal,699.0,0.29,64183.633799999996,7929.7504,620.62,68074.0346,77,0,48481.061200000004,166360.7374,Salary,89903.0132,Transportation,Positive,76.9,Low,186095.5668,0
2022-03-16,1237,426122.125,245523.47819999998,0.19,289925.2928,recession,649.0,0.44,42177.3352,48128.1944,177.32,38133.5526,69,0,58660.1158,163074.99779999998,Salary,112357.04479999999,Transportation,Positive,21.6,Low,180598.6468,0
2022-04-15,1926,324027.4752,380559.751,0.19,275963.116,normal,704.0,0.22,29786.213599999995,52846.679599999996,797.9399999999999,55852.253600000004,69,0,81508.6844,173479.2488,Salary,133688.6408,Entertainment,Positive,98.0,Medium,0.0,0
2022-05-15,1469,220527.5644,371113.028,0.11,245128.05459999997,recession,720.0,0.56,39212.544799999996,42209.252799999995,354.64,100206.1918,28,0,67363.86799999999,313867.9258,Salary,139022.4264,Dining Out,Positive,70.4,Medium,0.0,0
2022-06-14,1484,351938.5298,366862.6675999999,0.2,228880.223,recession,637.0,0.52,37360.437399999995,64696.0886,620.62,86858.4288,85,0,54863.694599999995,305366.3184,Salary,118228.9966,Dining Out,Positive,48.2,Medium,0.0,0
2022-07-14,1088,449247.31279999996,326282.98559999996,0.09,233465.7182,recession,737.0,0.51,39933.3506,14707.807399999998,177.32,34541.049399999996,83,0,39999.8456,221791.85599999997,Salary,71690.476,Utilities,Positive,4.1,Medium,122964.3272,0
2022-08-13,1279,389961.2574,197676.33599999998,0.32,257072.3298,normal,727.0,0.25,29623.965799999998,41199.4154,443.29999999999995,123159.37919999998,82,0,40732.1772,119754.8352,Salary,102360.6298,Rent,Positive,49.5,Medium,192284.9214,0
2022-09-12,1916,388751.935,201574.7162,0.27,295256.4186,recession,754.0,0.15,47109.491,43932.803199999995,265.98,113188.6756,61,0,67878.9826,210741.2736,Salary,78805.441,Transportation,Positive,77.4,Medium,187177.21879999997,0
2022-10-12,1460,373665.5494,260221.533,0.34,315719.1466,normal,716.0,0.21,12913.329,66459.536,709.28,131302.8002,25,0,45472.827399999995,134796.8908,Mixed,133628.35199999998,Utilities,Positive,56.7,Low,113444.0164,0
2022-11-11,1753,297545.6198,346625.136,0.1,241365.32419999997,inflation,710.0,0.57,16707.977,1886.6848,620.62,136916.75139999998,38,0,43687.215,310221.33999999997,Freelance,115788.1868,Groceries,Positive,13.3,Low,0.0,0
2022-12-11,1371,388662.38839999994,297662.65099999995,0.25,231702.2708,normal,634.0,0.49,48543.123199999995,74654.3798,709.28,52096.616,97,0,54212.9302,88660.0,Freelance,103338.54959999998,Rent,Neutral,70.5,Low,90999.7374,0
2023-01-10,1581,423655.6038,90293.1172,0.35,189175.61519999997,normal,696.0,0.32,18326.021999999997,27623.796199999997,265.98,67346.136,26,0,49751.558999999994,195653.1148,Freelance,64364.5002,Healthcare,Neutral,58.9,Medium,333362.4866,1
2023-02-09,1875,273364.4914,91348.1712,0.3,184577.7076,inflation,703.0,0.48,2599.5112,18347.3004,177.32,146006.1746,28,0,33704.9856,171174.9754,Salary,77724.67559999999,Insurance,Positive,94.4,Medium,182016.3202,0
2023-03-11,1799,460930.041,286495.0374,0.34,280029.0636,recession,676.0,0.13,41549.6224,35065.9166,88.66,11011.572,82,0,30124.008199999997,143179.6938,Salary,60012.180799999995,Dining Out,Negative,12.8,Medium,174435.0036,0
2023-04-10,1854,331115.8422,187466.2504,0.2,265698.94779999997,normal,747.0,0.56,65459.4512,19513.1794,620.62,64199.592599999996,72,0,28849.963999999996,159903.6296,Salary,149784.8638,Utilities,Neutral,47.7,Low,143649.5918,0
2023-05-10,1280,351992.6124,179827.30479999998,0.1,164731.1666,normal,759.0,0.47,15774.387199999997,0.0,88.66,118605.80159999999,32,0,58042.1556,113317.23259999999,Mixed,89063.40299999999,Dining Out,Negative,22.1,Low,172165.30759999997,1
2023-06-09,1035,402439.2658,182128.91839999997,0.28,257460.66059999997,recession,722.0,0.37,20748.2132,17791.402199999997,265.98,85230.6312,91,0,24087.1488,186281.7528,Salary,121742.59240000001,Education,Negative,41.5,Low,220310.34739999997,0
2023-07-09,1309,285876.1906,254504.7362,0.29,328114.7012,recession,629.0,0.26,47419.801,37277.096999999994,177.32,3274.2138,53,0,38479.3266,194348.92620000002,Salary,139549.9534,Transportation,Positive,43.1,Medium,31371.454399999995,0
2023-08-08,1152,354813.7736,141840.04119999998,0.36,280149.6412,normal,758.0,0.51,45463.96139999999,34625.2764,443.29999999999995,23736.9418,27,0,20992.0282,239949.424,Salary,118558.8118,Rent,Neutral,93.0,High,212973.73239999998,0
2023-09-07,1903,410381.4286,276014.5388,0.24,212032.16319999998,normal,619.0,0.2,55083.57139999999,0.0,265.98,42733.2334,41,0,23595.9724,205953.6336,Salary,115358.1858,Transportation,Positive,94.9,Low,134366.8898,0
2023-10-07,1811,430359.1864,325261.6224,0.15,252002.751,normal,643.0,0.43,33481.562399999995,75462.07239999999,443.29999999999995,142895.9818,73,0,34391.214,174976.7162,Salary,123150.51319999999,Dining Out,Neutral,11.2,Low,105097.564,0
2023-11-06,1871,448765.88899999997,217411.1654,0.13,141252.2254,recession,661.0,0.15,39373.0194,32363.559799999995,709.28,63228.76559999999,76,0,31638.321,200404.4042,Salary,60990.987199999996,Rent,Negative,45.2,Low,231354.7236,1
2019-01-01,1571,331854.38,236454.4468,0.38,224447.223,normal,605.0,0.22,46275.2004,5655.6214,88.66,35537.587799999994,74,0,57210.52479999999,176858.968,Salary,64051.5304,Dining Out,Positive,63.4,Low,95399.9332,0
2019-01-31,1255,195642.47559999998,189448.688,0.33,275947.1572,recession,688.0,0.53,11552.398000000001,22492.1554,177.32,96509.0698,55,0,59161.044799999996,217014.85519999996,Salary,108980.872,Investments,Negative,99.6,Low,6193.7876,0
2019-03-02,1317,348988.8116,269774.648,0.11,315254.5682,inflation,689.0,0.12,20335.0576,29458.171599999998,620.62,56781.4104,60,0,55189.9634,206174.39699999997,Salary,47001.3258,Utilities,Positive,46.3,Low,79214.1636,0
2019-04-01,1889,242442.5432,312438.7266,0.35,270249.86559999996,inflation,689.0,0.52,65702.37959999999,30957.4122,443.29999999999995,133879.2598,43,1,8725.0306,202465.7492,Salary,115712.8258,Education,Neutral,90.1,Low,0.0,0
2019-05-01,1743,246746.9862,196826.0866,0.18,355940.6422,normal,708.0,0.41,70006.8226,49998.03379999999,709.28,106016.08159999999,99,0,61602.741200000004,186753.424,Salary,88327.525,Rent,Negative,42.4,Low,49920.89959999999,0
2019-05-31,1500,537188.2802,182944.5904,0.07,233663.43,inflation,737.0,0.54,48488.153999999995,51367.830799999996,443.29999999999995,28012.126999999997,32,0,26660.061999999998,189794.46199999997,Freelance,103298.65259999999,Dining Out,Positive,19.4,High,354243.6898,1
2019-06-30,1330,397625.9144,295225.3876,0.08,242969.1836,normal,700.0,0.56,43743.9574,26165.3392,265.98,74848.5452,89,0,84131.2472,156259.7036,Salary,93424.5884,Rent,Negative,67.4,High,102400.52679999999,0
2019-07-30,1747,314475.24679999996,306417.826,0.07,285572.0868,recession,661.0,0.11,48440.2776,32162.3016,443.29999999999995,67522.5694,61,0,45507.4048,284309.5684,Salary,155871.37279999998,Education,Positive,59.6,High,8057.420799999999,0
2019-08-29,1705,284361.87779999996,278773.638,0.07,178369.7344,normal,655.0,0.51,5375.4558,84845.8468,443.29999999999995,58187.558,86,0,16322.305999999999,115939.7954,Mixed,76220.1154,Healthcare,Positive,19.2,Low,5588.2398,0
2019-09-28,1881,452232.495,236522.715,0.29,249499.87919999997,normal,810.0,0.18,58633.5178,55954.2126,531.96,102107.9488,62,0,52324.4722,203019.8742,Salary,96722.7404,Utilities,Positive,23.7,High,215709.78,0
2019-10-28,1224,343564.5928,358634.13300000003,0.17,253533.9092,normal,743.0,0.51,71467.9394,29204.603999999996,443.29999999999995,132656.6384,27,0,35569.5054,233027.73779999997,Salary,160486.1258,Investments,Neutral,11.2,High,0.0,0
2019-11-27,1418,309351.5854,183402.07599999997,0.33,210624.2424,normal,728.0,0.55,48427.8652,32761.6432,531.96,143033.4048,29,0,62641.83639999999,237520.13999999998,Salary,95109.1284,Groceries,Positive,91.6,Low,125949.50939999998,0
2019-12-27,1509,451298.0186,417777.4458,0.31,268170.78859999997,recession,653.0,0.44,32313.023599999997,41656.01439999999,88.66,74678.318,77,0,42999.2134,190187.22580000001,Salary,137424.7732,Healthcare,Positive,4.5,Low,33520.572799999994,0
2020-01-26,1713,277256.6654,313272.1306,0.25,184857.8732,normal,678.0,0.27,53839.671599999994,29380.1508,709.28,128514.4432,62,0,32390.157799999997,181762.7526,Salary,123867.77259999998,Education,Positive,70.8,Low,0.0,0
2020-02-25,1592,212775.134,159665.13419999997,0.06,255065.954,inflation,585.0,0.12,48394.1744,55698.8718,265.98,139687.37639999998,75,0,66077.4114,189196.00699999998,Freelance,146578.9182,Utilities,Positive,81.4,Low,53109.9998,0
2020-03-26,1546,316834.4894,119592.5874,0.26,262413.2082,recession,695.0,0.17,42618.862,52549.668600000005,531.96,147383.95099999997,59,0,53594.97,119567.76259999999,Freelance,90173.4262,Education,Negative,50.8,Medium,197241.90199999997,0
2020-04-25,1632,428279.2228,334607.273,0.18,249940.5194,normal,688.0,0.15,34140.3062,8043.235199999999,354.64,75894.7332,33,0,58990.8176,186404.1036,Salary,95289.9948,Entertainment,Positive,77.0,Low,93671.94979999999,0
2020-05-25,1477,171320.3778,271238.42459999997,0.3,245139.5804,recession,716.0,0.55,56622.708999999995,56078.336599999995,531.96,73291.67559999999,89,0,53023.113,180785.71939999997,Freelance,105513.37939999999,Insurance,Negative,69.5,Low,0.0,0
